case_id,customer_name,service,case_billing_region,customer_billing_country_name,comm_owner_agent_login,comm_body,case_creation_cal_date,comm_subject,comm_date_utc,case_severity,processed_text
7583365171,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,rmalj,"Hi   (This is an internal amazon account) I have a security group which is created using Conduit to allow port 22 access from amazon PROD/CORP for ssh. The SG has two fixed rules and a prefix list based rule. I have created an ec2 instance and attached that sg to it. I can see the two fixed rules in the rules list on the instance but not the pl-* rule and I believe that to be the cause of my ssh not being able to connect.  Just as a hit and try i thought of detaching that SG from the instance and reattaching but its not allowing me to detach it with an error saying ""Failed to Fetch"". Is it bugged somehow or am I missing something here  Instance id - i-0161539992203b8d5 SG - sg-0b66cc2fa776e2a55","Nov 6, 2020",Chat: Security group prefix-list rule not applied to instance,"November 6, 2020 19:59:08",4,hi security group conduit port access amazon ssh sg rule list rule ec2 instance sg rule rule instance pl rule cause ssh hit thought sg instance reattaching error something instance id sg
7584771341,Tata Communications Ltd.,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7584771341 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7584771341&displayId=7584771341&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 7, 2020",Chat: Not able to connect FTP on AWS EC2,"November 14, 2020 8:23:56",5,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7585727221,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7585727221 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7585727221&displayId=7585727221&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 7, 2020",Chat: Instance went to 1/2 check while conversion to AMD processor type,"November 14, 2020 21:21:39",2,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7587381171,Dreamplug Technologies Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7587381171 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7587381171&displayId=7587381171&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 8, 2020",Chat: Instance got rebooted the frequently,"November 15, 2020 19:20:01",4,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7587385281,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Please let us know if we helped resolve your issue:   If YES, click here: https://console.aws.amazon.com/support/feedback?eventId=7587385281&language=en&questionnaireId=Support-HMD-Yes  If NO, click here: https://console.aws.amazon.com/support/feedback?eventId=7587385281&language=en&questionnaireId=Support-HMD-No","Nov 8, 2020",Free Disk Space Command Showing ~6GB Regardless of Instance Type,"November 16, 2020 2:47:23",4,issue yes aws event questionnaire click event questionnaire
7589250851,Qwikcilver Solutions Private Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7589250851 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7589250851&displayId=7589250851&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 9, 2020",failed a System status check,"November 16, 2020 6:18:32",5,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7589352431,Dream11 Fantasy Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,nikheel,"Hi Vivek,  Thank you for your time and patience while I have looked into your case.  I have worked with the service team on your query and I believe to have found an answer for your query.  The reason that it appears that we are not setting system limits when probing ""ulimit -a"" in the user data script is due to the fact that the  cloud-init service is started by systemd and will not show the limits defined for root user as it doesn't involve login and invocation of PAM.  Building on this, in the man page for ""limits.conf"", we can see the following:   Also, please note that all limit settings are set per login. They are not global, nor are they permanent; existing only for the duration of the session.   All this being said, systemd services do not respect limits.conf the same way as processes running by login shells and probing ""ulimit -a"" in user data is not going to provide us with the information we need.  Lastly, I have provided you with a document below that discusses how to set limits for services run by systemd which I trust will prove useful to you.  Setting Limits for services run by systemd - https://access.redhat.com/solutions/1346533  I trust that this helps resolve your query. If you have any other questions or concerns, please feel free to reach out to me at any time.  Wishing you a pleasant day further.  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, Nikheel S. Amazon Web Services  ===============================================================  To share your experience or contact us again about this case, please return to the AWS Support Center using the following URL: https://console.aws.amazon.com/support/home#/case/?displayId=7589352431&language=en  Note, this e-mail was sent from an address that cannot accept incoming e-mails. To respond to t","Nov 9, 2020",RE:[CASE 7589352431] Chat: userdata not respecting ulimit,"November 17, 2020 5:30:22",4,hi vivek thank time patience case service team query query reason system limit ulimit user data script fact service systemd limit root user login invocation pam building man page limit note limit setting login duration session systemd service limit way process login shell ulimit user data information document limit service systemd trust limit service systemd http query question concern time day value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner correspondence support center regard web service share experience case return support center url http aws note address
7589624191,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,adipo,"Hello Sanchit,  This is Millicent from AWS Premium support again. It was a pleasure talking with you on chat  earlier today.  You reached out to us today as you were not able to start your spot instance ID 'i-0d23bac71f3e95e26' and you are getting the error "" You can't start the Spot Instance  because it is in a fleet, which does not support start.   From our internal tools, I could see that the request was failing at this point as there is no Spot capacity available that matches your request. As I explained such an alarm is usually generated when there are not enough unused EC2 instances to meet the demand for Spot Instances. Normally, Spot instances take advantage of unused EC2 capacity in the AWS cloud.  Based on our documentation [1] the “InsufficientInstanceCapacity” error is received when “AWS does not currently have enough available On-Demand capacity to service a request.” The same document suggests some solutions for this as below:  1. Wait a few minutes and then submit your request again. 2. Submit a new request with a reduced number of instances. ( For example, a single request to launch 15 instances, can be replaced by 3 requests for 5 instances, or 15 requests for 1 instance instead. 3. Submit a new request without specifying an Availability Zone 4. Submit a new request using a different instance type (which you can resize at a later stage)  In this case, we checked again after sometime now, the request has been fulfilled and your instance was back online. For the long term to mitigate such issues, we discussed that you could consider using On-Demand capacity to ensure to ensure that you always have instance capacity [2].   I trust this correspondence proves useful. I will proceed to mark the case as resolved as agreed. Should you have any other questions or need additional clarification, please feel free to get back to us and we will be happy to assist you.  References [1] Error: Insufficient instance capacity - https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/troubleshooting-launch.html#trouble","Nov 9, 2020",RE:[CASE 7589624191] Chat: Spot instance is in stopped state and we are not able to start it.,"November 9, 2020 11:32:00",1,hello sanchit millicent support pleasure chat today today spot instance id error spot instance fleet start tool request point spot capacity request alarm ec2 instance demand spot instance instance advantage ec2 capacity aws cloud documentation instance capacity error aws capacity document solution wait minute request request number instance case request instance online term issue capacity instance capacity correspondence case agreed question clarification please reference instance capacity http html trouble
7589714081,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7589714081 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7589714081&displayId=7589714081&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 9, 2020",Chat: unable to connect server with Session Manager,"November 16, 2020 9:18:47",2,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7589797221,Go Digit General Insurance Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,kpvani,"Hello Malavika,  Thank you for your time over chat. It was pleasure to have worked with you.  This is a summary of our chat session.  You had reached out regarding instance: i-0e1fc37e3299b1f0e failing its 1/2 status check.  On checking we found the root cause of this issue to be the root volume: vol-005d02e6a4669428a of the instance has depleted all of the burst balance starting from 2020-11-07 03:15 UTC. This has limited volume to use only its baseline 225 IOPS.   [+] https://ap-south-1.console.aws.amazon.com/cloudwatch/home?region=ap-south-1#metricsV2:graph=~(metrics~(~(~'AWS*2fEBS~'BurstBalance~'VolumeId~'vol-005d02e6a4669428a))~stat~'Minimum~period~300~start~'2020-11-06T00*3a00*3a00.000Z~end~'2020-11-09T08*3a13*3a17.000Z~region~'ap-south-1~view~'timeSeries~stacked~false)  The instance started pushing more IOPS than baseline after depletion of burst balance to 0 which has resulted in spiked queue length and volume has hit 100% IO volume use percent.   [+] https://ap-south-1.console.aws.amazon.com/cloudwatch/home?region=ap-south-1#metricsV2:graph=~(metrics~(~(~'AWS*2fEBS~'VolumeQueueLength~'VolumeId~'vol-005d02e6a4669428a))~stat~'Maximum~period~300~start~'2020-11-06T00*3a00*3a00.000Z~end~'2020-11-09T08*3a12*3a45.000Z~region~'ap-south-1~view~'timeSeries~stacked~false)  [+] https://ap-south-1.console.aws.amazon.com/cloudwatch/home?region=ap-south-1#metricsV2:graph=~(metrics~(~(~'AWS*2fEBS~'VolumeWriteOps~'VolumeId~'vol-005d02e6a4669428a))~stat~'Maximum~period~300~start~'2020-11-06T00*3a00*3a00.000Z~end~'2020-11-09T08*3a12*3a12.000Z~region~'ap-south-1~view~'timeSeries~stacked~false)  [+] https://ap-south-1.console.aws.amazon.com/cloudwatch/home?region=ap-south-1#metricsV2:graph=~(metrics~(~(~'AWS*2fEBS~'VolumeWriteOps~'VolumeId~'vol-005d02e6a4669428a))~stat~'Maximum~period~300~start~'2020-11-06T00*3a00*3a00.000Z~end~'2020-11-09T08*3a12*3a12.000Z~region~'ap-south-1~view~'timeSeries~stacked~false)  This has resulted in freezed root volume and hence instance failed its health checks. On instance stop start, burst b","Nov 9, 2020",RE:[CASE 7589797221] Chat: Server is failing status check frequently,"November 9, 2020 14:58:37",3,hello thank time pleasure summary chat session instance status check root cause issue root volume instance balance utc volume baseline iop aws metric instance iop baseline depletion balance que length volume volume use percent http console aws amazon metric console aws amazon metric root volume hence instance health check instance start burst b
7589804931,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7589804931 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7589804931&displayId=7589804931&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 9, 2020",Chat: Server.SpotInstanceShutdown: Spot instance shutdown no capacity available,"November 16, 2020 12:20:09",5,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7590173611,Solutions Infini Technologies (India) Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7590173611 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7590173611&displayId=7590173611&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 9, 2020",Instance status checks failed for i-07b781aa4a3faad3d,"November 16, 2020 11:20:34",2,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7590241401,One97 Communications Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,yehiahme,"Hello Ajith,  Hope you are fine today,  Thanks for your patience, regarding the issue for reaching the gradle repository from the instances in region ""ap-south-1"", I have just tested in my lab, and currently I was able to reach the gradle link.  I assume that the issue has been now solved, please check the output from the Curl command, it should now be working fine, you can test from your instance now.  # curl -I https://plugins.gradle.org/m2/org/springframework/boot/org.springframework.boot.gradle.plugin/2.1.2.RELEASE/org.springframework.boot.gradle.plugin-2.1.2.RELEASE.pom  HTTP/1.1 200 OK Date: Fri, 20 Nov 2020 02:48:35 GMT Content-Type: application/xml; charset=UTF-8 Content-Length: 696 Connection: keep-alive Set-Cookie: __cfduid=de0bb8eef8e3260398babbad97ea6b5221605840514; expires=Sun, 20-Dec-20 02:48:34 GMT; path=/; domain=.gradle.org; HttpOnly; SameSite=Lax; Secure   --> As mentioned also, I have reached the internal team, and they confirmed that the issue should be outside of AWS network. As per the failed Curl outputs, the error was HTTP 522 which is a server side error and hence it means that the traffic successfully reached to the server but the server did not reply to the client due to some (origin) dependancy.    The destination seems to be Cloudflare which is a CDN (Just like Cloudfront) out of scope of AWS.  As the error reports, the connection to the origin configured in the Cloudflare itself was timed out. Since, this is out of AWS, we were unable to know the root cause for the same but it is confirmed that the traffic successfully reached to cloudflare servers.   I trust these information can help you, in the meantime, please test the connection to gradle repository and let me know if you still need any further help.  Thanks and I wish you a great day.  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each corr","Nov 9, 2020",RE:[CASE 7590241401] Chat: Unable to access gradle repository,"November 20, 2020 2:53:39",2,hello hope today thanks patience issue repository instance region lab link issue please output curl command instance http springframework boot springframework boot release pom date fri gmt connection gmt domain org http secure team issue network curl error side error hence traffic server server client dependancy destination cloudflare cdn scope aws error connection origin cloudflare aws root cause traffic server information meantime please connection repository help thanks day value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner corr
7590275521,Ibibo Group,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,sanjagho,"Hello,  Thank you for contacting AWS Premium support. My name is Sanjana and I will be assisting you with this case.  From the case notes, I understand that you would like to status of Reserved Instances that have been expired in the last 30-60 days. You would like some insight on this from our end. Please correct me if I am wrong.   I would like to inform you that I have reached out to the internal service team regarding this. I will get back to you as soon as I hear from them.   I will do my best to make sure this gets the attention it needs, though please be aware that it can take some time before we have the first response from this team, till then I will keep this case in 'Pending Amazon Action'.   Meanwhile, if you have any additional questions or concerns, please do not hesitate to write back to us.   Thank you for your understanding and patience.  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, Sanjana G. Amazon Web Services  ===============================================================  To share your experience or contact us again about this case, please return to the AWS Support Center using the following URL: https://console.aws.amazon.com/support/home#/case/?displayId=7590275521&language=en  Note, this e-mail was sent from an address that cannot accept incoming e-mails. To respond to this case, please follow the link above to respond from your AWS Support Center.  ===============================================================  AWS Support: https://aws.amazon.com/premiumsupport/knowledge-center/  AWS Documentation: https://docs.aws.amazon.com/  AWS Cost Management: https://aws.amazon.com/aws-cost-management/  AWS Training: http://aws.amazon.com/training/  AWS Managed Services: https://aws.amazon.com/managed-services/","Nov 9, 2020",RE:[CASE 7590275521] Check the status Of expired RI's in last 30 days,"November 10, 2020 10:11:15",4,hello thank support name case case status instance day insight end please service team attention please time response team till case action question concern understanding patience value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner correspondence support center regard amazon web service share experience case return support center url http aws note address case link support center support http amazon documentation http aws cost management http amazon http amazon service amazon
7590401671,Solutions Infini Technologies (India) Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,abmanar,"Hi Team,  We have an instance (i-0aae3d192f912dc75) in a private subnet which has internet access via Nat Gateway which is having issues when we send a curl request to a domain. The domain is mapped to a NLB for which the said instance is a target. The curl request gives ""curl: (52) Empty reply from server"" as the error.  Thanks, Girish Instance ID(s): i-0aae3d192f912dc75","Nov 9, 2020",Chat: Unable to get response from a domain,"November 9, 2020 12:03:18",1,hi team instance subnet internet access nat gateway issue curl request domain domain nlb instance target curl request reply server error thanks instance id
7590413361,One97 Communications Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,arizona,"Hello,  We haven't heard back from you regarding case 7590413361 for a while. For continued support regarding the same issue, you can contact us any time using the following URL: https://console.aws.amazon.com/support/home?#/case/?caseId=7590413361&displayId=7590413361&language=en  Please note that no action is required on your part if you wish this case to be resolved. However, if you want to close this case yourself, you could do so via the Support Center. If we haven't heard back from you within the next 72 hours we will mark the case as Resolved, although you can re-open the case any time using the link above.  Best Regards,  Amazon Web Services","Nov 9, 2020",Chat: Unable to download package from outside,"November 16, 2020 13:20:29",3,hello case support issue time url http aws case display please note action part case case support center hour case case time link regard web service
7590564421,Supermarket Grocery Supplies (BigBasket),Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,jhelios,"Greetings,      I am reaching out to follow up on this case. I re-tested from an EC2 instance in Mumbai and was able to successfully grab the file:  $ curl 169.254.169.254/latest/meta-data/availability-zone && echo """" ap-south-1a  [ec2-user@ip-172-31-16-136 ~]$ wget https://plugins.gradle.org/m2/com/google/cloud/tools/jib/com.google.cloud.tools.jib.gradle.plugin/1.8.0/com.google.cloud.tools.jib.gradle.plugin-1.8.0.pom --2020-11-12 15:58:31--  https://plugins.gradle.org/m2/com/google/cloud/tools/jib/com.google.cloud.tools.jib.gradle.plugin/1.8.0/com.google.cloud.tools.jib.gradle.plugin-1.8.0.pom Resolving plugins.gradle.org (plugins.gradle.org)... 104.18.191.9, 104.18.190.9, 2606:4700::6812:be09, ... Connecting to plugins.gradle.org (plugins.gradle.org)|104.18.191.9|:443... connected. HTTP request sent, awaiting response... 200 OK Length: 688 [application/xml] Saving to: ‘com.google.cloud.tools.jib.gradle.plugin-1.8.0.pom.2’  100%[======================================>] 688         --.-K/s   in 0s        2020-11-12 15:58:32 (99.4 MB/s) - ‘com.google.cloud.tools.jib.gradle.plugin-1.8.0.pom.2’ saved [688/688]    I am reaching out to confirm that you are experiencing the same success. If so, please feel free to either resolve the case or let me know and I will resolve the case. If you are experiencing issues still, also please let me know and we can work on other workarounds if needed.    As always, please feel free to reach out with any questions or concerns. In addition, please feel free to initiate a chat or call at any time, it is our pleasure to assist. I look forward to any future correspondences, and good luck!  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, John L. Amazon Web Services  ===============================================================  To shar","Nov 9, 2020",RE:[CASE 7590564421] Chat: Not able to download files in Mumbai region while the same file is downloaded from the N.Virginia region,"November 12, 2020 16:01:21",2,greeting case ec2 instance mumbai file curl wget http google cloud tool google cloud tool pom http google cloud tool google cloud tool pom plugins plugins http request response length cloud tool pom com google cloud tool pom success case case issue workarounds question concern addition please chat time pleasure correspondence luck value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner correspondence support center regard amazon web service
7591320851,Jubilant FoodWorks Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,kadithi,"Hello Hari,   This is Adithi again. After the chat we had yesterday, I have reached out to your TAM to get more information regarding your cross account support. TAM has created an internal ticket now to allow support for the account 101531708582 and this is approved. So we can continue our discussion about this issue.   Based on the error message you have provided and case description, I understand that you were able to create instances without any issues, however when you are trying to describe the instances, you are getting the error ""InvalidInstanceID.NotFound"". Please feel free to correct me if this is not the issue.   I have checked the request ID (4f86545c-0943-4793-a37e-cf9d43e008a4) in the logs you have provided and I could see that this request ID is for an API call to desrcibe the instance i-04df63738c69d96b2.   While checking the instance creation time and time of DescribeInstances API call, I could see that the time at which these two calls were made are close and I believe this resulted in InvalidInstanceID.NotFound error.   -------- RunInstances   2020-11-09T17:06:08.000Z  cloud trail event ID :  ec0e7323-8173-4491-a4cd-de1febea5a2f   DescribeInstances   2020-11-09T17:06:08.000Z  cloud trail event ID : 17d1c727-72d3-418d-9664-2cd07a7ccde1  --------  If this is the issue, I would like to inform you that Amazon EC2 API follows an eventual consistency model. This means that the result of an API call you ran must not be immediately visible to the subsequent commands you run. For example, if you ran a API call or command to create a resource, and you run another API call immediately for modifying or describing that resource, its ID might not propagated through the system and you will get an error that says resource does not exist.  This has to be kept in mind when you run an API call that immediately follows another API.  This can be managed by : 1. Add wait time between subsequent commands.  2. Confirm the state of the resource before you run a command to modify it.    To get more information about th","Nov 9, 2020",RE:[CASE 7591320851] Chat: Instance launch failure,"November 10, 2020 21:57:29",3,hello hari adithi chat yesterday tam information cross account support tam ticket support account discussion issue error message case description instance issue instance error instance id issue request id log request id api call instance instance creation time time describe instance api call time call instance id error run instance event id describe instance event id issue ec2 api consistency model result api call command example api call command resource api call resource id system error resource mind api api time command state resource command information th
7593662821,Mylan,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,manaugus,We want to increase the resource on two instances. Kindly help us to achive the same.  Instance name ua1sapalp01 and ua1sapp60001 Instance ID(s): ua1sapalp01 and ua1sapp60001,"Nov 10, 2020",Call: Increasing the resource on ec2 instance,"November 10, 2020 3:32:52",4,resource instance instance name instance id
7594105211,Ibibo Group,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,kmmumera,"Hi,  This is Kennedy from AWS support and I will be assisting you regarding the case where the i3 instance is showing a missing NVME disk.  I have reviewed the instance ""i-0340292e6c1836903"" and I see the following errors: ---------- nvme nvme0: I/O 862 QID 2 timeout, aborting ----------  After checking the instance store volume, I see there is an issues when accessing the instance store volume which is happening at underlying hardware level.  To address the issue you can either (if the issue persist):  1. You can choose to stop and start the instance so that the instance can move to new hardware. Please note that the data on ephemeral storage will be wiped by this action.  2. You can choose not to use the ephemeral storage on the instance and stay on the same underlying host.  Please do these action above and update us if you have any issues.  Lastly on behalf of AWS I do apologize for any inconveniences caused.   If there is anything that is unclear or you need clarity on, please feel free to reach out. I will be glad to assist.  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, Kennedy M. Amazon Web Services  ===============================================================  To share your experience or contact us again about this case, please return to the AWS Support Center using the following URL: https://console.aws.amazon.com/support/home#/case/?displayId=7594105211&language=en  Note, this e-mail was sent from an address that cannot accept incoming e-mails. To respond to this case, please follow the link above to respond from your AWS Support Center.  ===============================================================  AWS Support: https://aws.amazon.com/premiumsupport/knowledge-center/  AWS Documentation: https://docs.aws.amazon.com/  AWS Cost Management: https:/","Nov 10, 2020",RE:[CASE 7594105211] Chat: I3 Instances have missing NVM Disk,"November 10, 2020 10:33:23",3,hi kennedy support case instance disk instance error instance store volume issue instance store volume hardware level issue instance instance please note data storage action storage instance host please action issue behalf aws inconvenience anything clarity please value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner correspondence support center regard amazon web service share experience case return support center url http aws note address case link support center support http amazon documentation http aws cost management http
7594384061,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,adipo,"Hello Rinkesh,  Thank you for reaching out to AWS Premium Support. It was a pleasure speaking with you over the call earlier today.  You reached out to us today as your instance ID 'i-09aa3eaf062fb9191' is failing status check 1/2.  During our screen share session today, we observed that the instance is stuck at GRUB menu list prompting for OS selection to boot, however no further errors were reported in system console logs. Therefore we attempted to recover to last known stale kernel as per our guide here [1], however this is still failing.  On further inspection, we have noted that the vmlinuz is missing in the /boot partition, as explained Vmlinuz file is the name of Linux kernel executable , by other word its a compressed Linux kernel and it is bootable . Vmlinuz is normally located in /boot directory , it may be the actual kernel executable or a link to the real one.  Therefore we need to rebuild the kernel and we agreed we shall continue tomorrow at 1130 IST. I will share a screenshare link at this time , however for now i will flip the case status as pending amazon action.  I trust this correspondence proves useful. Should you have any other questions or need additional clarification, please feel free to get back to us and we will be happy to assist you.     References [1] https://aws.amazon.com/premiumsupport/knowledge-center/revert-stable-kernel-ec2-reboot/  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, Millicent Akinyi A. Amazon Web Services  ===============================================================  To share your experience or contact us again about this case, please return to the AWS Support Center using the following URL: https://console.aws.amazon.com/support/home#/case/?displayId=7594384061&language=en  Note, this e-mail was sent from an ad","Nov 10, 2020",RE:[CASE 7594384061] Chat: Instance struck on 1/2 status check,"November 10, 2020 16:27:42",2,hello rinkesh thank support pleasure call today today instance id status check share session today instance grub menu list selection error system log kernel guide inspection vmlinuz partion vmlinuz file name kernel word linux kernel vmlinuz directory kernel executable link therefore kernel tomorrow ist share screenshare link time case status action correspondence question clarification please reference value feedback please share experience rating correspondence support center link end correspondence correspondence star right corner correspondence support center regard millicent akinyi amazon web service share experience case return support center url http aws note ad
7594631631,Amagi Media Labs Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,mesharm,"Hi Team,  In one of the instances was unable to access in us-east-1 region on 10th Nov 2020 at 07:25 AM IST.  Errror: ""Write failed: Broken pipe""  After some time the instance was accessible.  Can you check the reason for this error? Instance ID(s): i-0264edbcd75f2dba4","Nov 10, 2020",Chat: Ec2 Instances unable to access,"November 10, 2020 8:57:30",3,hi team instance access region nov eror write pipe time instance reason error instance id
7594931291,RBL Bank Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,galeal,"Hi Team,  We have enabled public bastion server in AWS ec2. When I try to make make sudo access to instance its giving me an error named sudo: /usr/bin/sudo must be owned by uid 0 and have the setuid bit set We don't have ssm agent installed on server and hence can not take session manager access. Can you pleasse help me to resolve this issue at earliest? instance id: i-0e6d1dd9b44a1d37d","Nov 10, 2020",Chat: unable to  take  sudo access of ec2-user,"November 10, 2020 11:08:00",2,hi team bastion server aws ec2 access instance error sudo bit agent server hence session manager access issue instance id
7595912521,Supermarket Grocery Supplies (BigBasket),Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,agaashut,Need help for the following: 1. What is the current limit set on our account for EC2 instances? 2. What is the criteria based on (number of instances or number of vCPUs)? 3. How to set an overall limit on the account? Instance ID(s):,"Nov 10, 2020",Chat: Set a limit on number of instances,"November 10, 2020 16:49:52",4,need help limit set account ec2 instance criterion limit account instance id
7596140051,Mylan,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,sprudhv,Unable to release Primary IP address while perform Server migration Instance ID(s): i-0cff368df7fba004b,"Nov 10, 2020",Call: Unable to release Primary IP address while perform Server migration,"November 10, 2020 17:51:50",1,ip perform server migration instance id
7596332091,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,ramcorte,"Hi,  We have one instance i-0aeeada4e75dbf9d7 in Auto Scaling Group CPPMLTrainingEcsClusterInfrastructure-AutoScalingGroup1-V4MO2CA1TTD0 got killed automatically. Similar cases happened before for a couple of times. We tried to dive deep into cloudwatch instance metrics and cloudtrail but cannot find why this instance got killed.  Since our system maintains stateful tasks in each instance and instance cannot get killed when tasks running inside. We want to ask: * what is the reason why this instance got killed? * how can we avoid it in the future?  Thanks, Lei Instance ID(s): i-0aeeada4e75dbf9d7","Nov 10, 2020",Chat: Instance killed by Auto Scaling Group automatically,"November 10, 2020 18:40:54",2,hi instance auto group ecs cluster case couple time instance metric cloudtrail instance system task instance instance task reason instance thanks instance id
