case_id,customer_name,service,case_billing_region,customer_billing_country_name,comm_owner_agent_login,comm_body,case_creation_cal_date,comm_subject,comm_date_utc,case_severity,processed_text
7736172571,Genpact,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,blokent,10.224.26.244 (i-092bda993ae0dc2a8) on this instance internet not working and in the same VPC but in different subnet internet working on another server i-0e4254d9caf25646d Instance ID(s): i-092bda993ae0dc2a8 Timestamp (YYYY-MM-DD HH:MM:SS UTC):,"Dec 14, 2020",i-092bda993ae0dc2a8 on this instance internet not working,"December 14, 2020 16:59:11",3,internet vpc subnet internet
7736437971,Tata Communications Ltd.,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,bemoral,"Hi Team,  today at evening around 4.30PM iST I ahve modified the volume of Instance i-08f437b65ccd4b945 from 350GB to 500Gb and since then, it stopped working.  I have created another instance from the AMI and still unable to ssh into it. New Instance: i-0c81da9123c8046f7  Also, Please check the attached screenshot, it shows that 259GB is available and 100% used. Please help with this, this is our production server and critical Instance ID(s): i-0c81da9123c8046f7","Dec 14, 2020",Chat: Not able to ssh into EC2,"December 14, 2020 17:58:03",1,st screenshot production
7736581061,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,saichard,we faced login issue for the below instances and customer not able to login to the instance and its connected only after sometime.  HLCPACCOPS11 - 172.26.59.227 HLCPACCOPS02 - 172.26.54.202 HLCPACCOPS12 - 172.26.55.160 HLCPACCOPS03 - 172.26.58.121  Take note that issue is getting reported on multiple vms  hence request you to  validate this at aws end. During issue time we are not able to login to servers.  the requested Instances are running under dedicated host.. Please check and update if you faced any issue from aws end. Instance ID(s):  Timestamp (YYYY-MM-DD HH:MM:SS UTC):,"Dec 14, 2020",facing connection issues for while and its connected after sometime,"December 14, 2020 18:34:29",4,vms hence host
7738264561,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,smotwani,"Hey Sunny, thats 100% what we are looking for. Thanks for reaching out and the quick response.","Dec 15, 2020",Elastic IP Block for ap-northeast-1,"December 15, 2020 17:58:43",4,hey thats response
7738968151,Qwikcilver Solutions Private Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,dpanso,"Hi Team, we have Stopped and Started the instance. please check underlying hardware status and cofirm","Dec 15, 2020",EC2 Instance Retirement --i-0a2f4c4398d6037dc,"December 15, 2020 17:25:39",5,hardware cofirm
7739099931,Titan Industries,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,satsinha,"Hi Team,  We received an email from the AWS that we have RHEL 6x in our environment as per our knowledge we are not having any RHEL 6 in our account . We need to have an instance ID's if still you are seeing RHEL 6.X instance is available in our account .  AWS Emil :   Hello,   Your account has been identified as running instances built from machine images for Red Hat Enterprise 6. We want you to be aware that on November 30, 2020 all Red Hat Enterprise Linux 6-based products transitioned from the Maintenance Phase to the Extended Life Phase [1]. For customers running Red Hat Enterprise Linux 6 on-demand instances on Amazon EC2, a standard server subscription is included and cannot be extended to include the extended lifecycle support or other add-on subscriptions. The standard subscription provided for all on-demand instances entitles AWS customers to continue to run any release version of RHEL, but for customers who require the benefits provided by Red Hat's Extended Lifecycle Support add-on additional steps to convert the instance will be required.  For your convenience, we are providing an official Red Hat AMI with the ELS add-on [2] listed on the AWS Marketplace [3] for purchase as of December 01, 2020. Please refer to Red Hat's RHEL 6 ELS information page [4] for more details on the product offering. Customers using Red Hat on-demand subscriptions will need to migrate to this new AMI to receive ELS benefits Alternatively, it is possible to contact Red Hat directly to address strategies for moving workloads from on-demand, hourly subscriptions to annual subscriptions including RHEL 6 with ELS, Customers may migrate their running instances from on-demand to cloud-access and procure annual subscriptions for RHEL 6.10 with ELS directly from Red Hat. If you need to review alternative options or further assistance in your instance migration, please work with your AWS account team and AWS Premium Support [5] to engage the Red Hat Partner team for additional information.  RHEL 6 with Extended Lifecycle Support on ","Dec 15, 2020",Chat: Need to know the RHEL 6X server instance ID in the account,"December 15, 2020 5:25:18",4,email environment knowledge rhel rhel machine image hat product maintenance phase life phase hat enterprise subscription lifecycle subscription subscription release rhel benefit hat lifecycle convenience el marketplace purchase refer el page product offering hat subscription el benefit strategy workload subscription subscription rhel el subscription rhel el hat option assistance migration work hat partner rhel lifecycle
7739160551,Wizrocket Inc,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,bbhavini,"Hey i started fast restore on volume snapshot snap-0d6c4150778505dcc its been running for more than 4 hours, can you give me an idea when it will be done Instance ID(s):","Dec 15, 2020",Chat: Snapshot fast restore is taking longer than usual,"December 15, 2020 5:45:46",5,hey restore idea
7739495851,Manthan Software Services,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,prasos,"Hi Team,    We are planning to use Graviton2 processor instance types for our application, and as of now we are using Amazon Linux, so need your inputs to convert it to HVM architecture to use Graviton2 processor instance types. Instance ID(s):","Dec 15, 2020",Chat: how to convert system to HVM architecture,"December 15, 2020 7:05:08",4,processor input architecture processor
7739742591,Qwikcilver Solutions Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,psangav,Need assistance on Changing AZ of servers in same availability zone Instance ID(s):,"Dec 15, 2020",Call: Need assistance on Changing AZ of servers in same availability zone,"December 15, 2020 7:58:43",5,assistance az availability zone
7740601171,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,aavaala,"Hi Team,  We are unable to login into the server using Administrator username and the respective password. Instance ID(s):  Timestamp (YYYY-MM-DD HH:MM:SS UTC):","Dec 15, 2020",Chat: Password issue,"December 15, 2020 13:15:20",4,administrator username password
7740613111,Delhivery,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,crourke,"Unable to access s3fs mounted folder, throwing following error :  Transport endpoint is not connected.","Dec 15, 2020",Chat: Transport endpoint is not connected,"December 15, 2020 12:41:47",4,transport endpoint
7745171561,Tata Communications Ltd.,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,artratho,"Hello Gireesh,  Thank you for contacting AWS Premium Support. My name is Arti from Linux Support Team and I will be assisting you today.  From the case notes I understand that your instance “i-0620841e8d928445d” was failing both the status checks and  became unreachable. After you did stop/start instance came back online again. However you would like to know the reason for the status checks failure and suggestion to overcome such issue in future.  Using our internal tools, I quickly reviewed your instance “i-0620841e8d928445d” and found that the instance was running on a degraded hardware due to which instance failed both the status checks at around 2020-12-14 23:14 UTC. Please refer cloudwatch metrics [1] and [2] to review status checks at your end. After you performed stop/start at around 2020-12-15 00:01 UTC, your instance was successfully moved to another underlying host. Currently I can see your instance is running on a healthy host and hence passing both the status checks.  Furthermore I would like to inform you that we have automated systems in place which constantly monitors the health of the underlying hosts and whenever it identifies a potential issue with the host, we pro-actively send out retirement notifications to our customers, in order to prevent downtime. Hence, in your case as well, I could see this degradation on the underlying hardware, hosting your instance, was already detected by our automated systems and therefore hardware was scheduled for retirement. We (AWS) has also published a notification regarding this scheduled event in your Personal Health Dashboard prior to the scheduled retirement date.  You can check the details about this retirement event in your Personal Health Dashboard (PHD) with an Event name - ""EC2 persistent instance retirement scheduled"".   To find the Event Details in your Personal Health Dashboard, you can refer below: -> Go to AWS Management Console ( https://console.aws.amazon.com/console/home ) -> Under ""Find Services"" - Please type 'Personal health Dashboard' Or ","Dec 16, 2020",RE:[CASE 7745171561] 2/2 check failed,"December 16, 2020 11:59:34",3,arti online suggestion tool hardware cloudwatch host host hence passing place health host host retirement notification order downtime hence well degradation hardware hardware retirement notification health dashboard retirement date retirement health dashboard retirement health dashboard find health dashboard
7745623651,Manthan Software Services,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,szapete,the EC2 instance went down without any intimation Instance ID(s):,"Dec 16, 2020",Chat: instance got stopped without any information,"December 16, 2020 12:37:09",4,intimation
7745795521,Delhivery,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,prvrajes,20/12/16 13:32:18 INFO ExecutorAllocationManager: Requesting 42 new executors because tasks are backlogged (new desired total will be 162)  the execution is stuck at the aforementioned statement,"Dec 16, 2020",Chat: SPARK_JOB running on ec2 instance is stuck and asking for more resources,"December 16, 2020 13:44:46",3,executor allocation manager executor task execution statement
7747669301,Jubilant FoodWorks Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,kmmumera,"Hi  Sandbox server Interface name is changed from etho to ens3 during AMI restore.  Instance id :- i-03b80bb6f6fad52ee  ifconfig ens3: flags=4163<UP,BROADCAST,RUNNING,MULTICAST>  mtu 9001         inet 10.153.0.5  netmask 255.255.255.0  broadcast 10.153.0.255         inet6 fe80::1017:40ff:fe01:8dd3  prefixlen 64  scopeid 0x20<link>         ether 12:17:40:01:8d:d3  txqueuelen 1000  (Ethernet)         RX packets 9325  bytes 11392772 (10.8 MiB)         RX errors 0  dropped 0  overruns 0  frame 0         TX packets 2542  bytes 416080 (406.3 KiB)         TX errors 0  dropped 0 overruns 0  carrier 0  collisions 0  lo: flags=73<UP,LOOPBACK,RUNNING>  mtu 65536         inet 127.0.0.1  netmask 255.0.0.0         inet6 ::1  prefixlen 128  scopeid 0x10<host>         loop  txqueuelen 0  (Local Loopback)         RX packets 464  bytes 47175 (46.0 KiB)         RX errors 0  dropped 0  overruns 0  frame 0         TX packets 464  bytes 47175 (46.0 KiB)         TX errors 0  dropped 0 overruns 0  carrier 0  collisions 0  And the network service is in failed state.  systemctl status network.service ● network.service - LSB: Bring up/down networking    Loaded: loaded (/etc/rc.d/init.d/network; bad; vendor preset: disabled)    Active: failed (Result: exit-code) since Wed 2020-12-16 19:57:18 UTC; 1min 19s ago      Docs: man:systemd-sysv-generator(8)  Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 network[1565]: RTNETLINK answers: File exists Dec 16 19:57:18 jublsbxdb01 systemd[1]: network.service: control process exited, code=exited status=1 Dec 16 19:57:18 jublsbxdb01 systemd[1]: Failed to start LSB: Bring up/down networking. Dec 16 19:57:18 jublsbxdb01 systemd[1]: Unit network.service entered ","Dec 16, 2020",Sandbox server interface name is changed from eth0 to ens3,"December 16, 2020 21:38:53",4,sandbox interface etho broadcast multicast mtu inet netmask broadcast prefixlen scopeid packet overrun packet overrun carrier collision inet netmask prefixlen scopeid host loop txquelen rx packet overrun packet overrun carrier collision systemctl lsb networking man rtnetlink answer exists control systemd lsb systemd unit
7751262761,Amagi Media Labs Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,rounia,"Hi Team  Instance ID: i-0adf1ed46fe630a52 Region: us-east-1  In the above-mentioned instance, the status check is failed. After doing the stop and start it's going to status check failed state. The issue occurred on Dec 17th, 2020 at 14:48 IST.  Can you please help to resolve the issue? Instance ID(s): i-0adf1ed46fe630a52","Dec 17, 2020",Chat: Status check failed,"December 17, 2020 10:23:42",4,stop ist
7751510011,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,lshil,Instance passed 1/2 checks & went unreachable. Need to know the cause for that.  Instance ID : i-036a457392aac6d37,"Dec 17, 2020",Chat: Instance passed 1/2 checks & went unreachable.,"December 17, 2020 12:41:53",3,
7751558241,Go Digit General Insurance Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,ratheed,"Hi AWS Team,  EC2 Instance not coming up giving 1/2 Status Check.  Need help to fix the issue  Regards Shreyas Parekodi Instance ID(s): i-05b220110b7032175","Dec 17, 2020",Chat: EC2 Instance Server issue,"December 17, 2020 12:43:44",2,
7751691651,Abbott Laboratories,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,rimaizum,"We have Jenkins server running on instance. Jenkins is configured to write to EFS mount mounted under /mnt. But periodically it starts writing to /home/jenkins and cause disruptions to system due to disk size.  We like to understand, why is it the behavior? Why is random and once in month or weeks?  Is the EC2 instance keep loosing connectivity to EFS causing the behavior?  Thanks Instance ID(s): i-07954b21b9f2d15d9","Dec 17, 2020",Call: EBS disk is used despite configured to use EFS,"December 17, 2020 13:37:33",2,jenkins jenkins efs disruption size month week connectivity efs
7751752181,Hotstar (Star TV India),Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,cheehon,"Hi Team,  Why a1.4xlarge is not available in ap-south-1 under spot instances?","Dec 17, 2020",a1.4xlarge not available in ap-south-1,"December 17, 2020 13:51:00",2,spot
7757035381,Policybazaar Insurance Web Aggregator Pvt Ltd,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,jhumaa,"Team,  We are using ASG(PBCP-AS-GatewayGroup-1WL0SX2RIUSE8) and two instance were, one of the instance was terminated yesterday which we were mark with protection enable, but we don't know why ASG terminated this instance, please help   i-0e3a1779d78344f1c Instance ID(s): i-0e3a1779d78344f1c","Dec 18, 2020",Instance terminated from ASG,"December 18, 2020 9:32:35",4,asg yesterday mark protection asg
7757042131,Policybazaar Insurance Web Aggregator Pvt Ltd,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,jhumaa,"Team,  We are using ASG(PBCP-AS-GatewayGroup-1WL0SX2RIUSE8) and two instance were, one of the instance was terminated yesterday which we were mark with protection enable, but we don't know why ASG terminated this instance, please help   i-0e3a1779d78344f1c Instance ID(s): i-0e3a1779d78344f1c","Dec 18, 2020",Instance terminated from ASG,"December 18, 2020 9:31:54",4,asg yesterday mark protection asg
7757083651,Amagi Media Labs Private Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,moegalli,"Hello, Allie here from the AWS Cape Town team.  I have worked through all of the logs and metrics available to me, but could not find a reason for why the CPU utilization of instance i-048f4049fcc232def spiked and the instance started failing its instance health checks.  I can see where the instance level health checks [1] started failing at 2020/12/18 00:51 UTC [2]. But I did not find any issues with the underlying hardware serving the instance before the stop/start. Besides the 100% CPU utilization [3], I also checked the other instance metrics available to me (Network and Storage), and also did know find any utilization that would have caused an issue. I also worked through the instance system log [4], but once again did not see any reason for the unresponsiveness.  As AWS support engineers do not have access to the inner workings of customer resources, I would like to ask that you check the operating system logs for any sign of what could have happened. I regularly use these commands while troubleshooting such issues:    dmesg | grep -e ""error\|fail\|fatal\|panic\|trace""   sudo grep -e ""error\|fail\|fatal\|panic\|trace"" /var/log/messages  Additionally, because high CPU utilization looks to be related to the issue, a tool like atop[5] that logs what process is utilizing resources can help find what was causing the issue. Finally, if you find another instance that is unresponsive, consider checking the screenshot [6] from it before stop/starting. I find this very often has useful information.  I trust that this information is helps, but please let me know if there is any more assistance that I can offer.  References: =========== [1] Status checks for your instances  - Instance status checks - https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/monitoring-system-instance-status-check.html#instance-status-checks [2] StatusCheckFailed_Instance - https://console.aws.amazon.com/cloudwatch/deeplink.js?region=us-east-1#metricsV2:graph=%7B%22metrics%22%3A%5B%5B%22AWS%2FEC2%22%2C%22StatusCheckFailed_Instance%22%2C%22In","Dec 18, 2020",RE:[CASE 7757083651] Instance was inaccessible,"December 18, 2020 12:16:19",3,allie cape town utilization health health hardware utilization utilization unresponsiveness engineer working resource operating sign sudo grep utilization tool atop resource consider screenshot trust assistance reference j
7757256191,MarketXpander Services Pvt Ltd,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,gustgrig,"We have been experiencing the unavailability of spot instances of the types shown in red in the following images in the availability zone “ap-south-1c”. This has happened in the past as well. Can you help us with more details on this to help us decide whether to choose other instances or to go for only 1a and 1b availability zone?  Error which we are getting from spotinst.com –  Your requested instance type (c4.2xlarge Windows) is not supported in your requested Availability Zone (ap-south-1c). Please retry your request by not specifying an Availability Zone or choosing ap-south-1a, ap-south-1b.","Dec 18, 2020",Unavailability of the Spot Instances of the mentioned types in ap-south-1c AZ,"December 18, 2020 10:39:26",4,unavailability spot image availability zone past availability zone availability availability zone choosing
7757340301,Axis Bank Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,ghmurtaz,"Hi Team,  We are not able to launch EC2 instance from AMI .  We are getting error as attached.   Regards, Gaurav Deshmukh, +91 7021371569 Cloud Team. Instance ID(s):","Dec 18, 2020",Call: Unable to Unable to launch EC2 from AMi,"December 18, 2020 11:51:05",4,cloud
7757650921,Mylan,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,phdio,"Instance is not able to establish the communication with outside vendor  Source : se-srv68.myl.com Destination : 109.73.43.107 port : tcp-22  From the logs, it looks good, we are suspecting the routing issue. Kindly help on priority.  Logs:  663681069724 eni-06a6c1495eaedb58a 10.104.21.160 109.73.43.107 58996 22 6 3 152 1608296605 1608296664 ACCEPT OK  Contact No: 9494080308 Instance ID(s):  Timestamp (YYYY-MM-DD HH:MM:SS UTC):","Dec 18, 2020",Call: Instance is not able to establish the communication with outside vendor,"December 18, 2020 13:51:50",1,communication vendor source myl com destination priority contact
7758080361,Jubilant FoodWorks Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,reyejorg,"Is there is any network issue going on in aws we are getting several timeout issues in our server cluster in heart beat.  Instance ID's : i-098a8ea4b19315941 , i-0178e9488f0df0bd1 , i-064914595e54d9fcd, i-064914595e54d9fcd  -----server---logs---- Dec 18 2020 12:57:33 GMT: WARNING (socket): (socket.c:978) (repeated:9) Error while connecting socket to 10.3.11.204:3002 Dec 18 2020 12:57:33 GMT: WARNING (hb): (hb.c:4882) (repeated:9) could not create heartbeat connection to node {10.3.11.204:3002} Dec 18 2020 12:57:33 GMT: WARNING (socket): (socket.c:910) (repeated:9) Timeout while connecting ------------------------ ----message-logs---- Dec 18 12:45:22 ip-10-3-11-114 asd: Dec 18 2020 12:45:22 GMT: WARNING (particle): (particle_map.c:6626) AS_CDT_OP_MAP_ADD: failed Dec 18 12:45:22 ip-10-3-11-114 asd: Dec 18 2020 12:45:22 GMT: WARNING (rw): (write.c:2039) {promoDisk} write_master: failed as_bin_cdt_stack_modify_from_client() <Digest>:0x44a970d166c3424507f21ac7ecccab87f68dd3de Dec 18 12:45:27 ip-10-3-11-114 dhclient[4442]: XMT: Solicit on eth0, interval 117620ms. Dec 18 12:47:24 ip-10-3-11-114 dhclient[4442]: XMT: Solicit on eth0, interval 118990ms. Dec 18 12:49:24 ip-10-3-11-114 dhclient[4442]: XMT: Solicit on eth0, interval 126780ms. Dec 18 12:50:01 ip-10-3-11-114 systemd: Started Session 52928 of user root. Dec 18 12:50:01 ip-10-3-11-114 systemd: Starting Session 52928 of user root. Dec 18 12:51:30 ip-10-3-11-114 dhclient[4442]: XMT: Solicit on eth0, interval 126400ms. Dec 18 12:52:36 ip-10-3-11-114 asd: Dec 18 2020 12:52:36 GMT: WARNING (particle): (particle_map.c:6626) AS_CDT_OP_MAP_ADD: failed Dec 18 12:52:36 ip-10-3-11-114 asd: Dec 18 2020 12:52:36 GMT: WARNING (rw): (write.c:2039) {promoDisk} write_master: failed as_bin_cdt_stack_modify_from_client() <Digest>:0xc47926ff9cb25216e8257421afa24472dc43bcb4 Dec 18 12:53:02 ip-10-3-11-114 asd: Dec 18 2020 12:53:02 GMT: WARNING (particle): (particle_map.c:6626) AS_CDT_OP_MAP_ADD: failed Dec 18 12:53:02 ip-10-3-11-114 asd: Dec 18 2020 12:53:02 GMT: WARNING (rw): (write","Dec 18, 2020",Getting timeouts on ec2 instances.,"December 18, 2020 16:09:43",2,timeout cluster heart beat gmt socket gmt warning heartbeat gmt timeout asd gmt gmt promo disk dhclient xmt solicit dhclient xmt solicit dhclient xmt solicit systemd systemd dhclient xmt solicit asd gmt gmt promo disk asd gmt gmt write
7758707631,HDFC Life Insurance Company Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,thiagoc,Instance went to unregistered state and post reboot it is reachable. Need to know the cause of servers that went to unregistered state.  i-0450e8854a1f330e0  i-05ac481ce0cf755cf Instance ID(s): i-0450e8854a1f330e0 & i-05ac481ce0cf755cf Timestamp (YYYY-MM-DD HH:MM:SS UTC):,"Dec 18, 2020",Chat: Instance passed 1/2 checks & went unreachable - Hung state,"December 18, 2020 19:12:33",3,post reboot
7758712731,Go Digit General Insurance Limited,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,rbbering,volume increased  but grow part is not working. Instance ID(s):,"Dec 18, 2020",Chat: disk space is not increasing,"December 18, 2020 19:01:10",4,
7758768201,ICICI LOMBARD GENERAL INSURANCE COMPANY LIMITED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,jaysinp,On AWS console we can see 2/2 check passing but still we are unable to reach are instance.  This EC2 instance is a firewall instance & it is impacting our production traffic.   Request you to join webex for troubleshooting  https://icicilombard.webex.com/meet/abhat Meeting ID - 867377132 Instance ID(s): i-0a851a05844d9e04e,"Dec 18, 2020",Call: EC2 instance in hang state,"December 18, 2020 19:02:15",5,production traffic webex meeting
7760679841,TATA SIA Airlines Ltd,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,jaconevi,"Hi Team,  I'm facing an issue with one of my instance so kindly easiest way to update my Apache Package.  Thanks and Regards Sharmanand Sharma Instance ID(s):","Dec 19, 2020",Chat: Update Apache,"December 19, 2020 6:19:21",4,way apache package
7760764791,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,iabraham,Hi Team I'm trying to take AMI of the instance but its failed. It was working like Daily AMI at 2:39 every day. And 15 minutes AMI every 15 Minutes but yesterday night AMI failed. Also evry 15 minute AMI not getting completed and after 30 minute as per our policy get deregiter without getting created. Can you please look from backend is their any issue for that instance,"Dec 19, 2020",Chat: AMI failed.,"December 19, 2020 7:11:25",2,minute minute yesterday night minute minute policy deregiter backend
7760983111,RBL Bank Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,kcomali,"Hello Praveen,   Kyler here from AWS Premium Support. Thank you for your time on Chat today.   Upon Chat you advised that you need assistance to increase the C-drive volume to 10GB more in your Windows Environment on EC2 Instance ID: i-0da31cef30916bca9.   I had a look at the Instance and it's associated root volume vol-00b5247ac69f9e668, and can see that the current volume size in 80GiB. In order to increase the c-drive volume to 10GB more, you must first increase the volume size from the console, to your desired size. Then extend the Windows file system for the EBS volume increase to reflect in the OS.   The following article explains the process on how to expand the Amazon EBS root volume of my Amazon EC2 Windows instance:  https://aws.amazon.com/premiumsupport/knowledge-center/expand-ebs-root-volume-windows/  As discussed, please join me on screen-share at the following linK  https://screenshare.aws/?ak=6ea2257f5902c6c79bb3c0c22f1b6a19  We value your feedback. Please share your experience by rating this correspondence using the AWS Support Center link at the end of this correspondence. Each correspondence can also be rated by selecting the stars in top right corner of each correspondence within the AWS Support Center.  Best regards, Kyler C. Amazon Web Services  ===============================================================  To share your experience or contact us again about this case, please return to the AWS Support Center using the following URL: https://console.aws.amazon.com/support/home#/case/?displayId=7760983111&language=en  Note, this e-mail was sent from an address that cannot accept incoming e-mails. To respond to this case, please follow the link above to respond from your AWS Support Center.  ===============================================================  AWS Support: https://aws.amazon.com/premiumsupport/knowledge-center/  AWS Documentation: https://docs.aws.amazon.com/  AWS Cost Management: https://aws.amazon.com/aws-cost-management/  AWS Training: http://aws.amazon.com/training/  AWS Manage","Dec 19, 2020",RE:[CASE 7760983111] Chat: extending the C drive volume in window,"December 19, 2020 10:44:16",4,praveen kyler environment look size order size size increase o article lin k cost manage
7761523601,ALL_DEPRECATED,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,dshereka,"Unable to ping/ssh i-07484a9f3cbec0785 from i-00b77fec7f30aa06b, i-0e7890b1ac660b47a Instance ID(s): i-07484a9f3cbec0785, i-00b77fec7f30aa06b, i-0e7890b1ac660b47a","Dec 19, 2020","Chat: Unable to ping/ssh i-07484a9f3cbec0785 from i-00b77fec7f30aa06b, i-0e7890b1ac660b47a","December 19, 2020 14:33:06",4,
7762327791,Galactus Funware Technology,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,gapins,blog website was down with high response time max 19s and then consistent 10s .  Action taken - restarted httpd service but still website was down then forcefully stopped the service and then started the service.  Website is up and running now but need to the root cause behind it. Instance ID(s): i-0300ca617e126f738,"Dec 19, 2020",Chat: blog website down with high response time,"December 19, 2020 19:39:45",3,blog website response max website
7763539411,Ibibo Group,Elastic Compute Cloud (EC2 - Linux),APAC,INDIA,manaugus,"Hi! I am trying to increase the size of secondary volumes on these instances. The following are the lsblk outputs: [centos@ip-10-20-4-176 ~]$ lsblk NAME                  MAJ:MIN RM  SIZE RO TYPE MOUNTPOINT xvda                  202:0    0  100G  0 disk  `-xvda1               202:1    0  100G  0 part / xvdb                  202:16   0  2.1T  0 disk  `-mongodb-mongo--data 253:0    0    2T  0 lvm  /mongodb/data  [centos@ip-10-20-3-190 ~]$ lsblk NAME                  MAJ:MIN RM  SIZE RO TYPE MOUNTPOINT xvda                  202:0    0  110G  0 disk  `-xvda1               202:1    0  110G  0 part / xvdb                  202:16   0  2.1T  0 disk  `-mongodb-mongo--data 253:0    0    2T  0 lvm  /mongodb/data  The following are the errors are I get on running grow part:  [root@ip-10-20-4-176 ~]# growpart /dev/xvdb 1 WARN: unknown label  WARN: sector size not found in sfdisk output, assuming 512 FAILED: failed to get start and end for /dev/xvdb1 in /dev/xvdb  [centos@ip-10-20-3-190 ~]$ sudo growpart /dev/xvdb 1 FAILED: unable to determine partition type  Please let me know what these errors mean and how I can resolve them.  Thanks, Tarun Instance ID(s): i-0a08f8f6badd4ddad, i-00edfda9248c3cdf2","Dec 20, 2020",Unable to extend Linux File system,"December 20, 2020 6:13:39",4,size following lsblk centos maj min rm size ro mountpoint xvda disk xvdb disk lvm centos lsblk min rm size ro mountpoint xvda disk xvdb disk lvm following growpart label warn sector size output start centos growpart partion
7766650871,Go Digit General Insurance Limited,Elastic Compute Cloud (EC2 - Windows),APAC,INDIA,robinpi,"Hello Shreyas,  Thank you for your time on the call. As discussed I am sending you a summary email.  We got on call and screenshare and checked the event viewer logs for instance i-062724e820ad98f56, under system logs we could see errors and warning starting around 12 noon on 18th December. In the errors we can see that DNSClient service was crashing, Kerberos(KDC) service was unable to recognize the computer objects and the machine was running low on memory with following errors ""Windows successfully diagnosed a low virtual memory condition."" ""The server was unable to allocate from the system nonpaged pool because the pool was empty""  From the Cloudwatch logs on our end we can see that instance failed instance health check around 3:30 PM but from the OS logs we can see the instance was facing the issue much before that. As stated in my previous email the instance's outgoing packet count had already dropped after 2PM IST but still the OS was up and running on low memory. Instance status checks monitor the software and network configuration of your individual instance. Amazon EC2 checks the health of the instance by sending an address resolution protocol (ARP) request to the network interface (NIC). https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/monitoring-system-instance-status-check.html#instance-status-checks  So it seems till 3:30 PM the OS was responding to AWS hardware but after that it possibly crashed due to low memory or due to low memory it was unable to respond to AWS's address resolution protocol (ARP) requests.  Please note, by default Cloudwatch does not monitor the memory consumption, we have to enable that manually and as discussed on call you mentioned that you have enabled memory monitoring now.  Also when it comes to domain controllers it is suggested to run on minimum 16GB memory by Microsoft and as we know it was running earlier on T3.medium which had 4GB memory. I can also see that the instance was stopped and started couple of times but it started only after the instance type was upgra","Dec 21, 2020",RE:[CASE 7766650871] All Prod QNB servers went unhealthy at 1:56 PM IST on 18-Dec-2020 due to AD server,"December 21, 2020 11:11:04",2,shreyas email screenshare viewer december computer object machine memory memory condition pool pool cloudwatch health pm packet count ist o memory software health resolution protocol o hardware memory memory resolution protocol default cloudwatch memory consumption memory monitoring controller memory medium memory couple upgra
